PUMA Code,PUMA Name,State,Estimated hesitant,Estimated unsure or hesitant,Estimated strongly hesitant,Percent Hispanic,Percent non-Hispanic American Indian/Alaska Native,Percent non-Hispanic Asian,Percent non-Hispanic Black,Percent non-Hispanic Native Hawaiian/Pacific Islander,Percent non-Hispanic White
3601203,Erie County (Northeast),New York,6.09,11.02,4.29,0.0175,0.0018,0.0133,0.0201,0.0002,0.9394
3601204,Erie County (Central),New York,7.14,13.47,4.86,0.0315,0.0017,0.0127,0.0821,0.0004,0.8515
3601205,Erie County (West Central)--Buffalo City (East),New York,7.61,16.01,5.25,0.0789,0.0045,0.0454,0.4999,0.0007,0.3434
3601206,Erie County (West Central)--Buffalo City (West),New York,6.93,14.12,4.8,0.1773,0.0031,0.0743,0.1761,0.0001,0.5385
3601207,Erie County (South),New York,6.32,11.44,4.42,0.0224,0.0128,0.0074,0.014,0,0.9336
3601300,Livingston & Wyoming Counties,New York,7.67,14.37,5.31,0.0352,0.003,0.0095,0.0311,0.0003,0.9043
3601400,Ontario & Yates Counties,New York,6.63,12.13,4.65,0.0428,0.0021,0.0124,0.0193,0.0003,0.9075
3601500,Madison & Cortland Counties,New York,7.52,14.09,5.28,0.0241,0.0037,0.0084,0.0176,0.0007,0.929
3601600,Fulton & Montgomery Counties,New York,7.96,14.89,5.53,0.0837,0.0022,0.0073,0.0194,0.0001,0.8722
3601700,Schenectady County--Schenectady City,New York,6.86,12.94,4.74,0.0706,0.0022,0.0443,0.0944,0.0005,0.726
3601801,Saratoga County (South & Central),New York,5.45,10,3.76,0.0415,0.0013,0.0417,0.0226,0.0002,0.8708
3601802,Saratoga County (Outer),New York,6.39,11.47,4.51,0.0231,0.0026,0.0171,0.0083,0,0.9347
3601900,Rensselaer County--Troy City,New York,6.78,12.73,4.76,0.0493,0.0007,0.0268,0.0598,0,0.8321
3602001,Albany County (East Central)--Albany City,New York,6.23,12.69,4.38,0.0973,0.0009,0.0715,0.251,0.0001,0.5242
3602002,Albany County (Outside Albany City),New York,5.45,10.03,3.81,0.0397,0.0008,0.0624,0.0426,0.0005,0.827
3602100,Columbia & Greene Counties,New York,7.03,12.99,4.97,0.0527,0.0024,0.0144,0.0481,0,0.8588
3602201,Broome County (West Central)--Greater Binghamton City & Greater Johnson City Village,New York,6.91,13.65,4.81,0.0519,0.0014,0.0634,0.0757,0.0001,0.7731
3602202,Broome (Outer West) & Tioga Counties,New York,7.56,13.87,5.27,0.0238,0.0016,0.0083,0.0084,0.0002,0.9428
3602203,"Chenango, Delaware & Broome (East) Counties",New York,7.65,14.13,5.36,0.0281,0.0021,0.006,0.0112,0.0001,0.9366
3602300,Tompkins County,New York,5.6,10.99,3.93,0.0516,0.0014,0.096,0.0348,0.0006,0.7712
3602401,Chemung (South) & Steuben (East) Counties--Greater Elmira & Greater Corning Cities,New York,7.31,13.57,5.02,0.0272,0.0024,0.0211,0.0552,0.0001,0.8654
3602402,"Steuben (North & West), Schuyler & Chemung (North) Counties",New York,8.48,15.74,5.97,0.0183,0.0012,0.0062,0.0113,0,0.9468
3602500,Cattaraugus & Allegany Counties,New York,8.16,15.37,5.77,0.0192,0.0202,0.0093,0.0142,0.0001,0.9202
3602600,Chautauqua County,New York,7.52,14.12,5.26,0.0748,0.0029,0.0056,0.0235,0.0005,0.8744
3602701,Sullivan & Ulster (West) Counties,New York,6.83,12.9,4.85,0.1469,0.0022,0.018,0.0646,0.0009,0.7321
3602702,Ulster County (East),New York,6.71,12.35,4.7,0.0984,0.0008,0.0179,0.0578,0,0.7953
3602801,Dutchess County (North & East),New York,6.15,11.3,4.41,0.0966,0.0006,0.0268,0.0501,0.0002,0.8087
3602802,Dutchess County (Southwest),New York,6.51,12.23,4.54,0.1408,0.0021,0.0414,0.1337,0.0005,0.6446
3602901,Orange County (Northeast)--Greater Newburgh City,New York,6.26,11.93,4.35,0.2569,0.001,0.0235,0.1382,0.0005,0.5573
3602902,Orange County (Northwest),New York,6.74,12.57,4.72,0.2275,0.0023,0.0271,0.114,0,0.6021
3602903,Orange County (Southeast),New York,7.01,13.04,5.06,0.1355,0.0036,0.0295,0.0513,0.0004,0.7593
3603001,Rockland County (North)--New City & Congers,New York,4.76,8.71,3.37,0.261,0.0015,0.0729,0.0979,0,0.5464
3603002,"Rockland County (South)--Orangetown, Clarkstown (South) & Ramapo (Southeast) Towns",New York,5.15,9.32,3.68,0.1259,0.0016,0.078,0.0915,0.0001,0.6791
3603003,"Rockland County (West)--Spring Valley, Suffern Villages & Monsey",New York,10.8,19.93,7.91,0.1469,0.0004,0.0272,0.1473,0,0.6657
3603101,Putnam County,New York,5.78,10.43,4.08,0.1475,0.0009,0.0202,0.0266,0.0002,0.7907
3603102,Westchester County (Northwest),New York,5.15,9.37,3.62,0.2691,0.0004,0.039,0.0892,0.0001,0.5753
3603103,Westchester County (Northeast),New York,4.78,8.52,3.47,0.1297,0.003,0.0483,0.0293,0.0001,0.7723
3603104,Westchester County (Southeast),New York,4.84,8.74,3.46,0.2595,0.0021,0.0505,0.0294,0.0002,0.641
3603105,Westchester County (Central)--White Plains City,New York,4.13,7.47,2.94,0.205,0.0008,0.1002,0.1056,0.0001,0.5619
3603106,Westchester County (Southwest)--Yonkers City,New York,5.98,11.68,4.15,0.3831,0.0019,0.0634,0.1614,0.0003,0.3666
3603107,Westchester County (South Central)--New Rochelle & Mount Vernon Cities,New York,5.26,10.02,3.75,0.2018,0.0018,0.049,0.3083,0.0001,0.4135
3603201,Nassau County (Northwest)--North Hempstead Town (North),New York,3.65,6.47,2.69,0.0922,0.0018,0.1675,0.0216,0.0001,0.701
3603202,Nassau County (Northeast)--Oyster Bay Town (North) & Glen Cove City,New York,4.34,7.61,3.12,0.1127,0.001,0.1135,0.034,0,0.7086
3603203,Nassau County (East Central)--Oyster Bay Town (Central),New York,3.83,6.82,2.77,0.0919,0.0016,0.2109,0.0181,0.0001,0.659
3603204,Nassau County (West Central)--North Hempstead Town (South),New York,4.2,7.6,3.03,0.1976,0.0014,0.2106,0.0901,0.0009,0.4695
3603205,Nassau County (West Central)--Hempstead Town (Northwest),New York,4.98,9.12,3.59,0.1663,0.0021,0.1083,0.1608,0.0001,0.5357
3603206,Nassau County (Central)--Hempstead Town (North Central)--Meadowbrook Corridor,New York,6.74,13.41,4.77,0.4348,0.0011,0.0165,0.3866,0,0.1376
3603207,Nassau County (Central)--Hempstead Town (Northeast),New York,5.08,9.03,3.66,0.1543,0.0015,0.0962,0.0265,0,0.698
3603208,Nassau County (Southeast)--Oyster Bay Town (South),New York,4.84,8.52,3.49,0.0809,0.0005,0.0354,0.0269,0.0001,0.8445
3603209,Nassau County (Central)--Hempstead Town (East Central),New York,4.75,8.27,3.41,0.079,0.0004,0.0343,0.0179,0,0.8548
3603210,Nassau County (South Central)--Hempstead Town (Southeast),New York,4.79,8.63,3.44,0.1698,0.0021,0.0299,0.131,0.0004,0.6507
3603211,Nassau County (West Central)--Hempstead Town (West Central),New York,4.83,8.88,3.43,0.2125,0.0006,0.0929,0.2407,0.0001,0.4121
3603212,Nassau County (Southwest)--Hempstead Town (Southwest) & Long Beach City,New York,5.26,9.84,3.72,0.1353,0.0008,0.0466,0.0795,0.0001,0.7253
3603301,Suffolk County (Northwest)--Huntington Town (North),New York,5.39,9.54,3.88,0.1586,0.0003,0.0284,0.0452,0,0.7403
3603302,Suffolk County (Northwest)--Huntington Town (South),New York,4.22,7.35,3.05,0.0716,0,0.0886,0.0334,0.0003,0.7887
3603303,Suffolk County (Northwest)--Smithtown Town,New York,4.93,8.74,3.57,0.0625,0.0001,0.0404,0.0111,0,0.8748
3603304,Suffolk County (North Central)--Brookhaven Town (North),New York,4.61,8.5,3.33,0.0847,0.0022,0.0783,0.0202,0.0001,0.7956
3603305,Suffolk County (East),New York,5.46,9.8,3.9,0.1857,0.0007,0.0185,0.0543,0.0001,0.7297
3603306,Suffolk County (South Central)--Brookhaven Town (South),New York,6.64,12.07,4.71,0.1829,0.0056,0.0212,0.0798,0,0.6913
3603307,Suffolk County (Central)--Brookhaven Town (Central),New York,5.45,9.84,3.81,0.2043,0.0007,0.031,0.0776,0.0004,0.6745
3603308,Suffolk County (Central)--Brookhaven Town (West Central),New York,6.43,11.39,4.54,0.1577,0.0003,0.0536,0.0372,0,0.7293
3603309,Suffolk County (Central)--Islip Town (East),New York,5.33,9.48,3.76,0.0989,0.0034,0.0359,0.0315,0.001,0.8138
3603310,Suffolk County (Central)--Islip Town (Northwest),New York,6.56,12.21,4.63,0.5903,0.0019,0.0256,0.1447,0.0008,0.2138
3603311,Suffolk County (Southwest)--Islip Town (South),New York,5.36,9.5,3.79,0.1853,0.0001,0.0234,0.0727,0,0.7051
3603312,Suffolk County (Southwest)--Babylon Town (Southeast),New York,5.68,10.3,4.07,0.1667,0.0013,0.0295,0.0717,0,0.712
3603313,Suffolk County (West Central)--Babylon Town (Northwest),New York,5.85,10.96,4.15,0.2703,0.0037,0.0425,0.2448,0,0.4114
3603701,"NYC-Bronx Community District 8--Riverdale, Fieldston & Kingsbridge",New York,5.14,10.05,3.59,0.4865,0.0029,0.0423,0.1202,0.0004,0.3224
3603702,"NYC-Bronx Community District 12--Wakefield, Williamsbridge & Woodlawn",New York,6.69,13.67,4.64,0.2469,0.0039,0.0277,0.6337,0.0004,0.063
3603703,"NYC-Bronx Community District 10--Co-op City, Pelham Bay & Schuylerville",New York,5.2,10.21,3.62,0.4043,0.0012,0.0306,0.2871,0.0003,0.258
3603704,"NYC-Bronx Community District 11--Pelham Parkway, Morris Park & Laconia",New York,6.14,12.22,4.28,0.4624,0.0019,0.0829,0.2193,0.0002,0.2119
3603705,"NYC-Bronx Community District 3 & 6--Belmont, Crotona Park East & East Tremont",New York,7.86,17.05,5.4,0.6194,0.0019,0.0094,0.3205,0.0006,0.0381
3603706,"NYC-Bronx Community District 7--Bedford Park, Fordham North & Norwood",New York,7.01,14.76,4.77,0.7267,0.0015,0.0517,0.1447,0.0004,0.0551
3603707,"NYC-Bronx Community District 5--Morris Heights, Fordham South & Mount Hope",New York,7.44,15.88,5.09,0.698,0.0007,0.0141,0.2619,0.0001,0.0118
3603708,"NYC-Bronx Community District 4--Concourse, Highbridge & Mount Eden",New York,7.8,16.71,5.31,0.6582,0.0031,0.0132,0.288,0,0.0239
3603709,"NYC-Bronx Community District 9--Castle Hill, Clason Point & Parkchester",New York,6.44,13.63,4.4,0.5774,0.0032,0.0816,0.2839,0,0.0303
3603710,"NYC-Bronx Community District 1 & 2--Hunts Point, Longwood & Melrose",New York,7.86,16.75,5.42,0.6762,0.002,0.0066,0.2809,0.0007,0.0252
3603801,"NYC-Manhattan Community District 12--Washington Heights, Inwood & Marble Hill",New York,5.95,11.63,3.94,0.6835,0.0005,0.0292,0.0754,0.0004,0.1944
3603802,"NYC-Manhattan Community District 9--Hamilton Heights, Manhattanville & West Harlem",New York,5.43,10.79,3.72,0.3919,0.0019,0.0861,0.201,0.0001,0.2897
3603803,NYC-Manhattan Community District 10--Central Harlem,New York,6.09,12.73,4.12,0.2394,0.0006,0.0359,0.5489,0.0008,0.145
3603804,NYC-Manhattan Community District 11--East Harlem,New York,6.2,13.21,4.2,0.4508,0.001,0.0727,0.3174,0.0003,0.1383
3603805,NYC-Manhattan Community District 8--Upper East Side,New York,3.5,6.1,2.43,0.0987,0.0014,0.1069,0.0239,0.0003,0.7429
3603806,NYC-Manhattan Community District 7--Upper West Side & West Side,New York,3.44,6.17,2.38,0.1454,0.0005,0.0987,0.0564,0,0.6729
3603807,"NYC-Manhattan Community District 4 & 5--Chelsea, Clinton & Midtown Business District",New York,3.8,6.93,2.61,0.1585,0.0012,0.1683,0.0508,0.0004,0.5907
3603808,"NYC-Manhattan Community District 6--Murray Hill, Gramercy & Stuyvesant Town",New York,3.69,6.62,2.58,0.0785,0.0006,0.1699,0.043,0.0004,0.6836
3603809,NYC-Manhattan Community District 3--Chinatown & Lower East Side,New York,3.91,8.57,2.75,0.2411,0.0038,0.3084,0.086,0.0003,0.3346
3603810,"NYC-Manhattan Community District 1 & 2--Battery Park City, Greenwich Village & Soho",New York,3.7,6.68,2.57,0.0717,0.0006,0.1518,0.0238,0.0001,0.7178
3603901,"NYC-Staten Island Community District 3--Tottenville, Great Kills & Annadale",New York,5.28,9.44,3.74,0.107,0.0015,0.0485,0.009,0.0002,0.8224
3603902,NYC-Staten Island Community District 2--New Springville & South Beach,New York,5.51,10.38,3.92,0.1449,0.001,0.1455,0.0372,0.0006,0.6504
3603903,"NYC-Staten Island Community District 1--Port Richmond, Stapleton & Mariner's Harbor",New York,6.23,11.95,4.36,0.2903,0.0006,0.0911,0.2201,0,0.3745
3604001,NYC-Brooklyn Community District 1--Greenpoint & Williamsburg,New York,6.25,11.63,4.42,0.2317,0.0016,0.0685,0.0383,0.0004,0.635
3604002,NYC-Brooklyn Community District 4--Bushwick,New York,6.32,12.59,4.34,0.5522,0.0014,0.0487,0.1827,0.0001,0.1909
3604003,NYC-Brooklyn Community District 3--Bedford-Stuyvesant,New York,7.3,14.66,5.08,0.1825,0.002,0.0345,0.4837,0,0.2754
3604004,NYC-Brooklyn Community District 2--Brooklyn Heights & Fort Greene,New York,4.82,9.09,3.34,0.1387,0.0013,0.0951,0.2397,0.0004,0.4784
3604005,"NYC-Brooklyn Community District 6--Park Slope, Carroll Gardens & Red Hook",New York,4.14,7.45,2.92,0.1466,0.0007,0.0736,0.0806,0.0027,0.6447
3604006,NYC-Brooklyn Community District 8--Crown Heights North & Prospect Heights,New York,5.79,11.72,3.96,0.1297,0.001,0.0384,0.5469,0.0001,0.2468
3604007,NYC-Brooklyn Community District 16--Brownsville & Ocean Hill,New York,7.88,17.02,5.52,0.225,0.0015,0.0128,0.7136,0.0004,0.0315
3604008,NYC-Brooklyn Community District 5--East New York & Starrett City,New York,7.59,16.23,5.3,0.3733,0.0007,0.0457,0.5191,0.0004,0.0406
3604009,NYC-Brooklyn Community District 18--Canarsie & Flatlands,New York,6.09,12.25,4.32,0.0887,0.001,0.0504,0.6204,0,0.2231
3604010,"NYC-Brooklyn Community District 17--East Flatbush, Farragut & Rugby",New York,7.04,14.34,4.95,0.0748,0.0021,0.0133,0.865,0,0.0287
3604011,"NYC-Brooklyn Community District 9--Crown Heights South, Prospect Lefferts & Wingate",New York,6.66,13.32,4.58,0.0889,0.0008,0.0193,0.6199,0,0.2415
3604012,NYC-Brooklyn Community District 7--Sunset Park & Windsor Terrace,New York,4.63,10.19,3.37,0.3932,0.0006,0.3122,0.0292,0.0001,0.2443
3604013,NYC-Brooklyn Community District 10--Bay Ridge & Dyker Heights,New York,5.11,9.83,3.61,0.1701,0.0013,0.2452,0.0235,0.0006,0.5373
3604014,"NYC-Brooklyn Community District 12--Borough Park, Kensington & Ocean Parkway",New York,9.08,17.27,6.68,0.1005,0.0034,0.1416,0.0221,0.0001,0.7118
3604015,NYC-Brooklyn Community District 14--Flatbush & Midwood,New York,7.02,13.67,4.97,0.1521,0.0004,0.1018,0.3085,0.0002,0.4067
3604016,"NYC-Brooklyn Community District 15--Sheepshead Bay, Gerritsen Beach & Homecrest",New York,5.76,10.78,4.12,0.0966,0.0015,0.1752,0.0414,0.0013,0.6542
3604017,NYC-Brooklyn Community District 11--Bensonhurst & Bath Beach,New York,5.29,10.77,3.84,0.1627,0.0015,0.4096,0.0114,0.0001,0.3893
3604018,NYC-Brooklyn Community District 13--Brighton Beach & Coney Island,New York,6.01,12.1,4.26,0.1532,0.0015,0.1439,0.1074,0.0001,0.5625
3604101,NYC-Queens Community District 1--Astoria & Long Island City,New York,5.33,10.14,3.61,0.2539,0.0006,0.1551,0.0665,0.0006,0.4951
3604102,NYC-Queens Community District 3--Jackson Heights & North Corona,New York,5.62,11.34,3.87,0.6602,0.0011,0.1719,0.0497,0,0.1038
3604103,"NYC-Queens Community District 7--Flushing, Murray Hill & Whitestone",New York,3.34,7.84,2.51,0.178,0.0024,0.5384,0.0191,0.0005,0.2431
3604104,"NYC-Queens Community District 11--Bayside, Douglaston & Little Neck",New York,3.34,6.52,2.42,0.1174,0.0027,0.4505,0.0267,0.0001,0.3853
3604105,"NYC-Queens Community District 13--Queens Village, Cambria Heights & Rosedale",New York,5.63,11.04,4.05,0.1306,0.0047,0.1573,0.5471,0.0007,0.1059
3604106,"NYC-Queens Community District 8--Briarwood, Fresh Meadows & Hillcrest",New York,4.8,9.74,3.42,0.1964,0.0027,0.3418,0.1232,0.0002,0.2925
3604107,NYC-Queens Community District 4--Elmhurst & South Corona,New York,5.47,11.26,3.74,0.5358,0.0024,0.3319,0.0543,0,0.0587
3604108,NYC-Queens Community District 6--Forest Hills & Rego Park,New York,3.5,6.46,2.43,0.1529,0.0005,0.3014,0.0302,0,0.4739
3604109,NYC-Queens Community District 2--Sunnyside & Woodside,New York,4.34,8.73,3.02,0.3071,0.0014,0.3614,0.017,0.0001,0.2872
3604110,"NYC-Queens Community District 5--Ridgewood, Glendale & Middle Village",New York,6.14,11.57,4.27,0.374,0.0008,0.0836,0.0143,0,0.5115
3604111,NYC-Queens Community District 9--Richmond Hill & Woodhaven,New York,5.44,10.65,3.86,0.4313,0.0042,0.2556,0.059,0.0005,0.1753
3604112,"NYC-Queens Community District 12--Jamaica, Hollis & St. Albans",New York,6.68,13.45,4.71,0.161,0.0023,0.1314,0.6111,0.0007,0.0191
3604113,NYC-Queens Community District 10--Howard Beach & Ozone Park,New York,5.17,10.07,3.73,0.2556,0.0045,0.2523,0.141,0.0009,0.2183
3604114,"NYC-Queens Community District 14--Far Rockaway, Breezy Point & Broad Channel",New York,6.62,13.11,4.72,0.2404,0.0015,0.0354,0.3652,0.0003,0.3347
3700100,"Boone High Country--Watauga, Ashe, Yancey, Avery & Mitchell Counties",North Carolina,13.95,20.42,10.89,0.0453,0.006,0.0066,0.0152,0.0007,0.9161
3700200,"Wilkesboro High Country--Surry, Wilkes & Alleghany Counties",North Carolina,14.44,20.78,11.21,0.087,0.0032,0.0056,0.0362,0.0021,0.8561
3700300,Rockingham & Stokes Counties,North Carolina,14.26,20.96,11.11,0.0509,0.0036,0.0049,0.1352,0.0002,0.7862
3700400,"Granville, Person & Caswell Counties",North Carolina,14.67,21.53,11.6,0.0603,0.0035,0.0049,0.2912,0.0007,0.6131
3700500,"Franklin, Vance & Warren (West) Counties",North Carolina,13.28,20.27,10.32,0.0778,0.0042,0.0057,0.3755,0.0002,0.5151
3700600,"Halifax, Hertford, Northampton & Warren (East) Counties",North Carolina,14.56,22.26,11.43,0.0292,0.0297,0.0064,0.5331,0.0014,0.3806
3700700,Northeast Albemarle Sound Region,North Carolina,13.31,19.6,10.17,0.0377,0.0028,0.0076,0.2531,0.0003,0.6803
3700800,South & West Albemarle Sound & Northern Outer Banks Regions,North Carolina,12.53,18.81,9.69,0.055,0.0037,0.0061,0.3119,0.0001,0.6093
3700900,Nash & Edgecombe Counties--Rocky Mount City,North Carolina,13.8,21.24,10.65,0.0612,0.0044,0.006,0.4576,0.0006,0.4498
3701000,Wilson & Greene Counties--Wilson City,North Carolina,14.38,21.71,11.26,0.1132,0.0034,0.0068,0.3815,0.0001,0.4693
3701100,Johnston County,North Carolina,13.44,19.54,10.25,0.136,0.0046,0.0063,0.1545,0.0004,0.678
3701201,Raleigh City (South & Central),North Carolina,12.46,19.26,9.54,0.0842,0.0028,0.0475,0.3032,0.0006,0.5419
3701202,Raleigh City (North),North Carolina,10.09,15.1,7.51,0.1229,0.0017,0.0329,0.2065,0,0.6147
3701203,"Wake County (Northeast)--Raleigh City (Northeast), Wake Forest & Rolesville Towns",North Carolina,10.11,14.58,7.66,0.1082,0.0004,0.0343,0.2138,0.0005,0.6066
3701204,"Wake County (East)--Raleigh City (East), Knightdale & Garner (North) Towns",North Carolina,12.17,18.48,9.23,0.1673,0.0017,0.0199,0.4082,0,0.369
3701205,Wake County (Southeast)--Garner (South) & Fuquay-Varina Towns,North Carolina,11.33,16.37,8.6,0.1197,0.0051,0.0222,0.1632,0,0.6655
3701206,Wake County (Northwest)--Raleigh City (Northwest) & Morrisville Town,North Carolina,7.51,10.66,5.63,0.051,0.0043,0.1591,0.1064,0.0006,0.6479
3701207,Wake County (West Central)--Cary Town,North Carolina,8.68,12.34,6.45,0.0871,0.0035,0.1226,0.089,0.001,0.6754
3701208,Wake County (Southwest)--Apex & Holly Springs Towns,North Carolina,9.12,12.83,6.91,0.0714,0.0012,0.1188,0.0768,0.0003,0.6977
3701301,Durham County (South)--Durham City (South),North Carolina,10.51,15.91,7.88,0.1018,0.0019,0.0721,0.3541,0.0005,0.4345
3701302,Durham County (North)--Durham City (North),North Carolina,12.25,18.69,9.34,0.1745,0.0024,0.0207,0.3646,0.0003,0.413
3701400,Orange County--Chapel Hill Town,North Carolina,9.55,14.38,7.31,0.0845,0.005,0.0775,0.1118,0.0001,0.6938
3701500,Chatham & Lee Counties,North Carolina,11.91,17.44,9.15,0.1539,0.0038,0.0136,0.1494,0.0006,0.6547
3701600,Alamance County--Burlington City,North Carolina,13.27,19.69,10.23,0.1256,0.0028,0.0156,0.1939,0.0004,0.6407
3701701,Greensboro City (North),North Carolina,11.08,17.03,8.41,0.0601,0.003,0.0335,0.3108,0.0012,0.5634
3701702,Greensboro City (South),North Carolina,13.11,21.1,10,0.0983,0.0061,0.0685,0.4883,0.0003,0.3061
3701703,Guilford County (North)--Summerfield Town,North Carolina,11.29,16.66,8.75,0.0609,0.0028,0.0411,0.2329,0.0001,0.6384
3701704,Guilford County (South)--High Point City,North Carolina,12.59,19.13,9.65,0.1001,0.0045,0.0556,0.3219,0.0002,0.4907
3701801,Winston-Salem City (North),North Carolina,12.24,19.13,9.33,0.1265,0.0017,0.0191,0.3884,0.0012,0.4419
3701802,Winston-Salem City (South),North Carolina,14.14,21.82,10.81,0.1748,0.0015,0.0289,0.3098,0,0.4608
3701803,Forsyth County (Outside Winston-Salem City)--Kernersville Town & Clemmons Village,North Carolina,11.36,16.33,8.7,0.0852,0.0055,0.0213,0.1032,0.0002,0.7652
3701900,"Davie, Yadkin & Iredell (North) Counties",North Carolina,13.7,19.59,10.56,0.0859,0.0021,0.0055,0.0486,0.0003,0.8365
3702000,Caldwell & Alexander Counties,North Carolina,15.03,21.87,11.7,0.0523,0.0037,0.0068,0.0495,0.0003,0.8714
3702100,Burke & McDowell Counties,North Carolina,14.44,20.9,11.23,0.0612,0.0039,0.0271,0.0522,0.0008,0.835
3702201,Buncombe County (Southeast)--Asheville City,North Carolina,12.05,17.68,9.1,0.0704,0.0041,0.0174,0.0963,0.0018,0.7915
3702202,Buncombe County (Northwest),North Carolina,12.94,18.6,9.93,0.061,0.004,0.0074,0.0276,0.0009,0.8802
3702300,"Haywood, Madison, Swain, Graham & Jackson (North) Counties",North Carolina,13.6,19.54,10.43,0.0403,0.0713,0.0059,0.0093,0,0.8541
3702400,"Jackson (South), Macon, Cherokee & Clay Counties",North Carolina,13.7,19.84,10.67,0.0509,0.011,0.0063,0.0181,0.0002,0.8959
3702500,Henderson & Transylvania Counties,North Carolina,12.37,17.61,9.48,0.0854,0.0035,0.0103,0.0364,0.0001,0.8476
3702600,"Rutherford, Cleveland (West) & Polk Counties--Shelby City",North Carolina,13.39,19.71,10.37,0.0443,0.0035,0.0045,0.1466,0.0001,0.7815
3702700,Lincoln & Cleveland (East) Counties,North Carolina,13.8,19.86,10.66,0.0575,0.0023,0.0106,0.0896,0.0003,0.8232
3702800,Catawba County--Hickory City,North Carolina,13.19,19.4,10.13,0.097,0.0022,0.0432,0.0808,0,0.7547
3702900,Iredell (South)--Mooresville Town & Statesville City,North Carolina,12.38,17.92,9.55,0.0756,0.0014,0.0275,0.1283,0,0.7492
3703001,Gaston County (Northwest)--Mount Holly City,North Carolina,14.93,21.54,11.5,0.0564,0.0031,0.0094,0.1072,0.0012,0.8051
3703002,Gaston County (Southeast)--Gastonia & Belmont Cities,North Carolina,13.69,20.15,10.51,0.083,0.0026,0.0209,0.2134,0.0001,0.6484
3703101,Charlotte City (Central),North Carolina,11.54,17.69,8.55,0.1596,0.0042,0.0473,0.3123,0.0021,0.441
3703102,Charlotte City (Northwest),North Carolina,13.29,21.44,10.09,0.151,0.0031,0.0441,0.6318,0.0003,0.1465
3703103,Charlotte City (Northeast),North Carolina,12.09,19.18,9.13,0.2074,0.0029,0.0751,0.4435,0.0002,0.2396
3703104,Charlotte City (South),North Carolina,8.8,12.28,6.58,0.0571,0.0027,0.0653,0.0859,0.0001,0.7653
