Geography Type,Geography,Group Name,Group Category,Indicator Name,Indicator Category,Time Period,Time Type,Estimate (%),95% CI (%),Sample Size,Suppression Flag
Jurisdictional Estimates,New York,All Adults Age 18+,Overall,Vaccination and Intent 4 level grouping,Probably or Definitely Will Not Get Vaccinated,Apr 22 – May 29,Monthly,10.9,8.6-13.8,1618,0
Jurisdictional Estimates,Ohio,All Adults Age 18+,Overall,Vaccination and Intent 4 level grouping,Vaccinated,Apr 22 – May 29,Monthly,53.9,48.9-58.9,843,0
Jurisdictional Estimates,Ohio,All Adults Age 18+,Overall,Vaccination and Intent 4 level grouping,Definitely Plan to Get Vaccinated,Apr 22 – May 29,Monthly,5.6,3.6-8.5,843,0
Jurisdictional Estimates,Ohio,All Adults Age 18+,Overall,Vaccination and Intent 4 level grouping,Probably Will Get Vaccinated or Unsure,Apr 22 – May 29,Monthly,15.1,11.7-19.3,843,0
Jurisdictional Estimates,Ohio,All Adults Age 18+,Overall,Vaccination and Intent 4 level grouping,Probably or Definitely Will Not Get Vaccinated,Apr 22 – May 29,Monthly,25.4,21.0-30.3,843,0
Jurisdictional Estimates,Oklahoma,All Adults Age 18+,Overall,Vaccination and Intent 4 level grouping,Vaccinated,Apr 22 – May 29,Monthly,53.3,49.0-57.6,768,0
Jurisdictional Estimates,Oklahoma,All Adults Age 18+,Overall,Vaccination and Intent 4 level grouping,Definitely Plan to Get Vaccinated,Apr 22 – May 29,Monthly,6,4.2-8.5,768,0
Jurisdictional Estimates,Oklahoma,All Adults Age 18+,Overall,Vaccination and Intent 4 level grouping,Probably Will Get Vaccinated or Unsure,Apr 22 – May 29,Monthly,16.5,13.3-20.3,768,0
Jurisdictional Estimates,Oklahoma,All Adults Age 18+,Overall,Vaccination and Intent 4 level grouping,Probably or Definitely Will Not Get Vaccinated,Apr 22 – May 29,Monthly,24.2,20.4-28.5,768,0
Jurisdictional Estimates,Oregon,All Adults Age 18+,Overall,Vaccination and Intent 4 level grouping,Vaccinated,Apr 22 – May 29,Monthly,63.8,60.9-66.5,1831,0
Jurisdictional Estimates,Oregon,All Adults Age 18+,Overall,Vaccination and Intent 4 level grouping,Definitely Plan to Get Vaccinated,Apr 22 – May 29,Monthly,6.8,5.3-8.5,1831,0
Jurisdictional Estimates,Oregon,All Adults Age 18+,Overall,Vaccination and Intent 4 level grouping,Probably Will Get Vaccinated or Unsure,Apr 22 – May 29,Monthly,14.2,12.2-16.6,1831,0
Jurisdictional Estimates,Oregon,All Adults Age 18+,Overall,Vaccination and Intent 4 level grouping,Probably or Definitely Will Not Get Vaccinated,Apr 22 – May 29,Monthly,15.2,13.2-17.6,1831,0
Jurisdictional Estimates,Pennsylvania,All Adults Age 18+,Overall,Vaccination and Intent 4 level grouping,Vaccinated,Apr 22 – May 29,Monthly,67.8,65.2-70.2,4281,0
Jurisdictional Estimates,Pennsylvania,All Adults Age 18+,Overall,Vaccination and Intent 4 level grouping,Definitely Plan to Get Vaccinated,Apr 22 – May 29,Monthly,6,4.9-7.4,4281,0
Jurisdictional Estimates,Pennsylvania,All Adults Age 18+,Overall,Vaccination and Intent 4 level grouping,Probably Will Get Vaccinated or Unsure,Apr 22 – May 29,Monthly,11.3,9.7-13.1,4281,0
Jurisdictional Estimates,Pennsylvania,All Adults Age 18+,Overall,Vaccination and Intent 4 level grouping,Probably or Definitely Will Not Get Vaccinated,Apr 22 – May 29,Monthly,14.9,13.0-17.0,4281,0
Jurisdictional Estimates,Puerto Rico,All Adults Age 18+,Overall,Vaccination and Intent 4 level grouping,Vaccinated,Apr 22 – May 29,Monthly,68.7,66.0-71.3,2434,0
Jurisdictional Estimates,Puerto Rico,All Adults Age 18+,Overall,Vaccination and Intent 4 level grouping,Definitely Plan to Get Vaccinated,Apr 22 – May 29,Monthly,6.1,4.9-7.6,2434,0
Jurisdictional Estimates,Puerto Rico,All Adults Age 18+,Overall,Vaccination and Intent 4 level grouping,Probably Will Get Vaccinated or Unsure,Apr 22 – May 29,Monthly,16.1,14.0-18.4,2434,0
Jurisdictional Estimates,Puerto Rico,All Adults Age 18+,Overall,Vaccination and Intent 4 level grouping,Probably or Definitely Will Not Get Vaccinated,Apr 22 – May 29,Monthly,9.1,7.5-10.9,2434,0
Jurisdictional Estimates,Rhode Island,All Adults Age 18+,Overall,Vaccination and Intent 4 level grouping,Vaccinated,Apr 22 – May 29,Monthly,70.2,64.9-74.9,722,0
Jurisdictional Estimates,Rhode Island,All Adults Age 18+,Overall,Vaccination and Intent 4 level grouping,Definitely Plan to Get Vaccinated,Apr 22 – May 29,Monthly,6.7,4.5-10.0,722,0
Jurisdictional Estimates,Rhode Island,All Adults Age 18+,Overall,Vaccination and Intent 4 level grouping,Probably Will Get Vaccinated or Unsure,Apr 22 – May 29,Monthly,11.6,8.3-15.8,722,0
Jurisdictional Estimates,Rhode Island,All Adults Age 18+,Overall,Vaccination and Intent 4 level grouping,Probably or Definitely Will Not Get Vaccinated,Apr 22 – May 29,Monthly,11.6,8.5-15.6,722,0
Jurisdictional Estimates,South Carolina,All Adults Age 18+,Overall,Vaccination and Intent 4 level grouping,Vaccinated,Apr 22 – May 29,Monthly,50.4,46.0-54.7,1009,0
Jurisdictional Estimates,South Carolina,All Adults Age 18+,Overall,Vaccination and Intent 4 level grouping,Definitely Plan to Get Vaccinated,Apr 22 – May 29,Monthly,6.1,4.2-8.7,1009,0
Jurisdictional Estimates,South Carolina,All Adults Age 18+,Overall,Vaccination and Intent 4 level grouping,Probably Will Get Vaccinated or Unsure,Apr 22 – May 29,Monthly,21.5,17.7-25.8,1009,0
Jurisdictional Estimates,South Carolina,All Adults Age 18+,Overall,Vaccination and Intent 4 level grouping,Probably or Definitely Will Not Get Vaccinated,Apr 22 – May 29,Monthly,22,18.3-26.2,1009,0
Jurisdictional Estimates,South Dakota,All Adults Age 18+,Overall,Vaccination and Intent 4 level grouping,Vaccinated,Apr 22 – May 29,Monthly,59,55.0-62.8,933,0
Jurisdictional Estimates,South Dakota,All Adults Age 18+,Overall,Vaccination and Intent 4 level grouping,Definitely Plan to Get Vaccinated,Apr 22 – May 29,Monthly,5.4,3.8-7.7,933,0
Jurisdictional Estimates,South Dakota,All Adults Age 18+,Overall,Vaccination and Intent 4 level grouping,Probably Will Get Vaccinated or Unsure,Apr 22 – May 29,Monthly,12.2,9.6-15.2,933,0
Jurisdictional Estimates,South Dakota,All Adults Age 18+,Overall,Vaccination and Intent 4 level grouping,Probably or Definitely Will Not Get Vaccinated,Apr 22 – May 29,Monthly,23.4,20.1-27.2,933,0
Jurisdictional Estimates,Tennessee,All Adults Age 18+,Overall,Vaccination and Intent 4 level grouping,Vaccinated,Apr 22 – May 29,Monthly,48.5,44.3-52.8,936,0
Jurisdictional Estimates,Tennessee,All Adults Age 18+,Overall,Vaccination and Intent 4 level grouping,Definitely Plan to Get Vaccinated,Apr 22 – May 29,Monthly,7.9,5.7-11.0,936,0
Jurisdictional Estimates,Tennessee,All Adults Age 18+,Overall,Vaccination and Intent 4 level grouping,Probably Will Get Vaccinated or Unsure,Apr 22 – May 29,Monthly,17,13.8-20.8,936,0
Jurisdictional Estimates,Tennessee,All Adults Age 18+,Overall,Vaccination and Intent 4 level grouping,Probably or Definitely Will Not Get Vaccinated,Apr 22 – May 29,Monthly,26.5,22.6-30.8,936,0
Jurisdictional Estimates,Texas,All Adults Age 18+,Overall,Vaccination and Intent 4 level grouping,Vaccinated,Apr 22 – May 29,Monthly,53.9,51.6-56.2,5241,0
Jurisdictional Estimates,Texas,All Adults Age 18+,Overall,Vaccination and Intent 4 level grouping,Definitely Plan to Get Vaccinated,Apr 22 – May 29,Monthly,7.9,6.7-9.4,5241,0
Jurisdictional Estimates,Texas,All Adults Age 18+,Overall,Vaccination and Intent 4 level grouping,Probably Will Get Vaccinated or Unsure,Apr 22 – May 29,Monthly,16.5,14.7-18.5,5241,0
Jurisdictional Estimates,Texas,All Adults Age 18+,Overall,Vaccination and Intent 4 level grouping,Probably or Definitely Will Not Get Vaccinated,Apr 22 – May 29,Monthly,21.7,19.7-23.8,5241,0
Jurisdictional Estimates,Utah,All Adults Age 18+,Overall,Vaccination and Intent 4 level grouping,Vaccinated,Apr 22 – May 29,Monthly,58.5,50.5-66.1,332,0
Jurisdictional Estimates,Utah,All Adults Age 18+,Overall,Vaccination and Intent 4 level grouping,Definitely Plan to Get Vaccinated,Apr 22 – May 29,Monthly,6.7,3.7-11.9,332,0
Jurisdictional Estimates,Utah,All Adults Age 18+,Overall,Vaccination and Intent 4 level grouping,Probably Will Get Vaccinated or Unsure,Apr 22 – May 29,Monthly,15.4,10.4-22.2,332,0
Jurisdictional Estimates,Utah,All Adults Age 18+,Overall,Vaccination and Intent 4 level grouping,Probably or Definitely Will Not Get Vaccinated,Apr 22 – May 29,Monthly,19.3,13.4-27.1,332,0
Jurisdictional Estimates,Virginia,All Adults Age 18+,Overall,Vaccination and Intent 4 level grouping,Vaccinated,Apr 22 – May 29,Monthly,65.2,61.0-69.2,1717,0
Jurisdictional Estimates,Virginia,All Adults Age 18+,Overall,Vaccination and Intent 4 level grouping,Definitely Plan to Get Vaccinated,Apr 22 – May 29,Monthly,8.2,6.0-11.1,1717,0
Jurisdictional Estimates,Virginia,All Adults Age 18+,Overall,Vaccination and Intent 4 level grouping,Probably Will Get Vaccinated or Unsure,Apr 22 – May 29,Monthly,15.2,12.3-18.7,1717,0
Jurisdictional Estimates,Virginia,All Adults Age 18+,Overall,Vaccination and Intent 4 level grouping,Probably or Definitely Will Not Get Vaccinated,Apr 22 – May 29,Monthly,11.4,8.8-14.6,1717,0
Jurisdictional Estimates,U.S. Virgin Islands,All Adults Age 18+,Overall,Vaccination and Intent 4 level grouping,Vaccinated,Apr 22 – May 29,Monthly,43.9,41.4-46.5,2577,0
Jurisdictional Estimates,U.S. Virgin Islands,All Adults Age 18+,Overall,Vaccination and Intent 4 level grouping,Definitely Plan to Get Vaccinated,Apr 22 – May 29,Monthly,7.5,6.1-9.2,2577,0
Jurisdictional Estimates,U.S. Virgin Islands,All Adults Age 18+,Overall,Vaccination and Intent 4 level grouping,Probably Will Get Vaccinated or Unsure,Apr 22 – May 29,Monthly,27.6,25.1-30.2,2577,0
Jurisdictional Estimates,U.S. Virgin Islands,All Adults Age 18+,Overall,Vaccination and Intent 4 level grouping,Probably or Definitely Will Not Get Vaccinated,Apr 22 – May 29,Monthly,21,18.6-23.5,2577,0
Jurisdictional Estimates,Vermont,All Adults Age 18+,Overall,Vaccination and Intent 4 level grouping,Vaccinated,Apr 22 – May 29,Monthly,79.4,76.4-82.1,1127,0
Jurisdictional Estimates,Vermont,All Adults Age 18+,Overall,Vaccination and Intent 4 level grouping,Definitely Plan to Get Vaccinated,Apr 22 – May 29,Monthly,7.7,6.0-9.9,1127,0
Jurisdictional Estimates,Vermont,All Adults Age 18+,Overall,Vaccination and Intent 4 level grouping,Probably Will Get Vaccinated or Unsure,Apr 22 – May 29,Monthly,5.8,4.3-7.7,1127,0
Jurisdictional Estimates,Vermont,All Adults Age 18+,Overall,Vaccination and Intent 4 level grouping,Probably or Definitely Will Not Get Vaccinated,Apr 22 – May 29,Monthly,7.1,5.5-9.2,1127,0
Jurisdictional Estimates,Washington,All Adults Age 18+,Overall,Vaccination and Intent 4 level grouping,Vaccinated,Apr 22 – May 29,Monthly,67,61.9-71.8,877,0
Jurisdictional Estimates,Washington,All Adults Age 18+,Overall,Vaccination and Intent 4 level grouping,Definitely Plan to Get Vaccinated,Apr 22 – May 29,Monthly,8.6,6.0-12.1,877,0
Jurisdictional Estimates,Washington,All Adults Age 18+,Overall,Vaccination and Intent 4 level grouping,Probably Will Get Vaccinated or Unsure,Apr 22 – May 29,Monthly,11.4,8.4-15.3,877,0
Jurisdictional Estimates,Washington,All Adults Age 18+,Overall,Vaccination and Intent 4 level grouping,Probably or Definitely Will Not Get Vaccinated,Apr 22 – May 29,Monthly,13,9.7-17.1,877,0
Jurisdictional Estimates,Wisconsin,All Adults Age 18+,Overall,Vaccination and Intent 4 level grouping,Vaccinated,Apr 22 – May 29,Monthly,60.8,57.1-64.5,1273,0
Jurisdictional Estimates,Wisconsin,All Adults Age 18+,Overall,Vaccination and Intent 4 level grouping,Definitely Plan to Get Vaccinated,Apr 22 – May 29,Monthly,5.2,3.6-7.4,1273,0
Jurisdictional Estimates,Wisconsin,All Adults Age 18+,Overall,Vaccination and Intent 4 level grouping,Probably Will Get Vaccinated or Unsure,Apr 22 – May 29,Monthly,14.9,12.1-18.1,1273,0
Jurisdictional Estimates,Wisconsin,All Adults Age 18+,Overall,Vaccination and Intent 4 level grouping,Probably or Definitely Will Not Get Vaccinated,Apr 22 – May 29,Monthly,19.1,16.3-22.4,1273,0
Jurisdictional Estimates,West Virginia,All Adults Age 18+,Overall,Vaccination and Intent 4 level grouping,Vaccinated,Apr 22 – May 29,Monthly,49.4,46.0-52.8,1282,0
Jurisdictional Estimates,West Virginia,All Adults Age 18+,Overall,Vaccination and Intent 4 level grouping,Definitely Plan to Get Vaccinated,Apr 22 – May 29,Monthly,5.6,4.0-7.7,1282,0
Jurisdictional Estimates,West Virginia,All Adults Age 18+,Overall,Vaccination and Intent 4 level grouping,Probably Will Get Vaccinated or Unsure,Apr 22 – May 29,Monthly,13.8,11.3-16.8,1282,0
Jurisdictional Estimates,West Virginia,All Adults Age 18+,Overall,Vaccination and Intent 4 level grouping,Probably or Definitely Will Not Get Vaccinated,Apr 22 – May 29,Monthly,31.2,27.8-34.8,1282,0
Jurisdictional Estimates,Wyoming,All Adults Age 18+,Overall,Vaccination and Intent 4 level grouping,Vaccinated,Apr 22 – May 29,Monthly,46.6,41.6-51.8,688,0
Jurisdictional Estimates,Wyoming,All Adults Age 18+,Overall,Vaccination and Intent 4 level grouping,Definitely Plan to Get Vaccinated,Apr 22 – May 29,Monthly,6.3,4.0-9.7,688,0
Jurisdictional Estimates,Wyoming,All Adults Age 18+,Overall,Vaccination and Intent 4 level grouping,Probably Will Get Vaccinated or Unsure,Apr 22 – May 29,Monthly,15.2,11.5-19.7,688,0
Jurisdictional Estimates,Wyoming,All Adults Age 18+,Overall,Vaccination and Intent 4 level grouping,Probably or Definitely Will Not Get Vaccinated,Apr 22 – May 29,Monthly,31.9,27.1-37.2,688,0
Jurisdictional Estimates,IL-City of Chicago,All Adults Age 18+,Overall,Vaccination and Intent 4 level grouping,Vaccinated,Apr 22 – May 29,Monthly,64.9,59.4-70.0,738,0
Jurisdictional Estimates,IL-City of Chicago,All Adults Age 18+,Overall,Vaccination and Intent 4 level grouping,Definitely Plan to Get Vaccinated,Apr 22 – May 29,Monthly,9.4,6.4-13.7,738,0
Jurisdictional Estimates,IL-City of Chicago,All Adults Age 18+,Overall,Vaccination and Intent 4 level grouping,Probably Will Get Vaccinated or Unsure,Apr 22 – May 29,Monthly,16.3,12.3-21.2,738,0
Jurisdictional Estimates,IL-City of Chicago,All Adults Age 18+,Overall,Vaccination and Intent 4 level grouping,Probably or Definitely Will Not Get Vaccinated,Apr 22 – May 29,Monthly,9.4,6.4-13.5,738,0
Jurisdictional Estimates,IL-Rest of state,All Adults Age 18+,Overall,Vaccination and Intent 4 level grouping,Vaccinated,Apr 22 – May 29,Monthly,65.1,62.1-68.0,1810,0
Jurisdictional Estimates,IL-Rest of state,All Adults Age 18+,Overall,Vaccination and Intent 4 level grouping,Definitely Plan to Get Vaccinated,Apr 22 – May 29,Monthly,5.9,4.6-7.6,1810,0
Jurisdictional Estimates,IL-Rest of state,All Adults Age 18+,Overall,Vaccination and Intent 4 level grouping,Probably Will Get Vaccinated or Unsure,Apr 22 – May 29,Monthly,13.7,11.7-16.1,1810,0
Jurisdictional Estimates,IL-Rest of state,All Adults Age 18+,Overall,Vaccination and Intent 4 level grouping,Probably or Definitely Will Not Get Vaccinated,Apr 22 – May 29,Monthly,15.2,13.0-17.7,1810,0
Jurisdictional Estimates,NY-City of New York,All Adults Age 18+,Overall,Vaccination and Intent 4 level grouping,Vaccinated,Apr 22 – May 29,Monthly,60.8,55.1-66.3,782,0
Jurisdictional Estimates,NY-City of New York,All Adults Age 18+,Overall,Vaccination and Intent 4 level grouping,Definitely Plan to Get Vaccinated,Apr 22 – May 29,Monthly,10,7.0-14.3,782,0
Jurisdictional Estimates,NY-City of New York,All Adults Age 18+,Overall,Vaccination and Intent 4 level grouping,Probably Will Get Vaccinated or Unsure,Apr 22 – May 29,Monthly,19,14.7-24.3,782,0
Jurisdictional Estimates,NY-City of New York,All Adults Age 18+,Overall,Vaccination and Intent 4 level grouping,Probably or Definitely Will Not Get Vaccinated,Apr 22 – May 29,Monthly,10.1,7.1-14.3,782,0
Jurisdictional Estimates,NY-Rest of State,All Adults Age 18+,Overall,Vaccination and Intent 4 level grouping,Vaccinated,Apr 22 – May 29,Monthly,66.8,61.5-71.7,836,0
Jurisdictional Estimates,NY-Rest of State,All Adults Age 18+,Overall,Vaccination and Intent 4 level grouping,Definitely Plan to Get Vaccinated,Apr 22 – May 29,Monthly,7.3,4.8-10.9,836,0
Jurisdictional Estimates,NY-Rest of State,All Adults Age 18+,Overall,Vaccination and Intent 4 level grouping,Probably Will Get Vaccinated or Unsure,Apr 22 – May 29,Monthly,14.4,10.8-18.8,836,0
Jurisdictional Estimates,NY-Rest of State,All Adults Age 18+,Overall,Vaccination and Intent 4 level grouping,Probably or Definitely Will Not Get Vaccinated,Apr 22 – May 29,Monthly,11.6,8.4-15.8,836,0
Jurisdictional Estimates,PA-Philadelphia County,All Adults Age 18+,Overall,Vaccination and Intent 4 level grouping,Vaccinated,Apr 22 – May 29,Monthly,61.3,58.0-64.5,1599,0
Jurisdictional Estimates,PA-Philadelphia County,All Adults Age 18+,Overall,Vaccination and Intent 4 level grouping,Definitely Plan to Get Vaccinated,Apr 22 – May 29,Monthly,9.7,7.8-12.0,1599,0
Jurisdictional Estimates,PA-Philadelphia County,All Adults Age 18+,Overall,Vaccination and Intent 4 level grouping,Probably Will Get Vaccinated or Unsure,Apr 22 – May 29,Monthly,16.4,13.9-19.2,1599,0
Jurisdictional Estimates,PA-Philadelphia County,All Adults Age 18+,Overall,Vaccination and Intent 4 level grouping,Probably or Definitely Will Not Get Vaccinated,Apr 22 – May 29,Monthly,12.7,10.4-15.3,1599,0
Jurisdictional Estimates,PA-Rest of State,All Adults Age 18+,Overall,Vaccination and Intent 4 level grouping,Vaccinated,Apr 22 – May 29,Monthly,68.7,65.8-71.4,2682,0
Jurisdictional Estimates,PA-Rest of State,All Adults Age 18+,Overall,Vaccination and Intent 4 level grouping,Definitely Plan to Get Vaccinated,Apr 22 – May 29,Monthly,5.5,4.3-7.0,2682,0
Jurisdictional Estimates,PA-Rest of State,All Adults Age 18+,Overall,Vaccination and Intent 4 level grouping,Probably Will Get Vaccinated or Unsure,Apr 22 – May 29,Monthly,10.6,8.8-12.6,2682,0
Jurisdictional Estimates,PA-Rest of State,All Adults Age 18+,Overall,Vaccination and Intent 4 level grouping,Probably or Definitely Will Not Get Vaccinated,Apr 22 – May 29,Monthly,15.2,13.1-17.6,2682,0
Jurisdictional Estimates,TX-Bexar County,All Adults Age 18+,Overall,Vaccination and Intent 4 level grouping,Vaccinated,Apr 22 – May 29,Monthly,54,50.7-57.2,1522,0
Jurisdictional Estimates,TX-Bexar County,All Adults Age 18+,Overall,Vaccination and Intent 4 level grouping,Definitely Plan to Get Vaccinated,Apr 22 – May 29,Monthly,10.6,8.5-13.1,1522,0
Jurisdictional Estimates,TX-Bexar County,All Adults Age 18+,Overall,Vaccination and Intent 4 level grouping,Probably Will Get Vaccinated or Unsure,Apr 22 – May 29,Monthly,17.2,14.6-20.1,1522,0
Jurisdictional Estimates,TX-Bexar County,All Adults Age 18+,Overall,Vaccination and Intent 4 level grouping,Probably or Definitely Will Not Get Vaccinated,Apr 22 – May 29,Monthly,18.2,15.6-21.2,1522,0
Jurisdictional Estimates,TX-City of Houston,All Adults Age 18+,Overall,Vaccination and Intent 4 level grouping,Vaccinated,Apr 22 – May 29,Monthly,54,49.9-58.0,1017,0
Jurisdictional Estimates,TX-City of Houston,All Adults Age 18+,Overall,Vaccination and Intent 4 level grouping,Definitely Plan to Get Vaccinated,Apr 22 – May 29,Monthly,10,7.6-13.2,1017,0
Jurisdictional Estimates,TX-City of Houston,All Adults Age 18+,Overall,Vaccination and Intent 4 level grouping,Probably Will Get Vaccinated or Unsure,Apr 22 – May 29,Monthly,19.6,16.2-23.6,1017,0
