state,county,lat,lon,statefips,countyfips,maskdays,days,maskcoverage
FL, Martin County, 27.081959, -80.398486, 12, 85, 0, 493, 0.0
FL, Miami-Dade County, 25.61606, -80.490594, 12, 86, 0, 493, 0.0
FL, Monroe County, 25.235142, -81.034042, 12, 87, 0, 493, 0.0
FL, Nassau County, 30.631518, -81.864812, 12, 89, 0, 493, 0.0
FL, Okaloosa County, 30.668586, -86.592191, 12, 91, 0, 493, 0.0
FL, Okeechobee County, 27.406628, -80.862286, 12, 93, 0, 493, 0.0
FL, Orange County, 28.479378, -81.323553, 12, 95, 0, 493, 0.0
FL, Osceola County, 28.086448, -81.109656, 12, 97, 0, 493, 0.0
FL, Palm Beach County, 26.646149, -80.436499, 12, 99, 0, 493, 0.0
FL, Pasco County, 28.302648, -82.43886, 12, 101, 0, 493, 0.0
FL, Pinellas County, 27.867358, -82.75795, 12, 103, 0, 493, 0.0
FL, Polk County, 27.940646, -81.737081, 12, 105, 0, 493, 0.0
FL, Putnam County, 29.657603, -81.719141, 12, 107, 0, 493, 0.0
FL, St. Johns County, 29.913888, -81.41394, 12, 109, 0, 493, 0.0
FL, St. Lucie County, 27.381947, -80.445518, 12, 111, 0, 493, 0.0
FL, Santa Rosa County, 30.715738, -87.018355, 12, 113, 0, 493, 0.0
FL, Sarasota County, 27.166419, -82.391194, 12, 115, 0, 493, 0.0
FL, Seminole County, 28.708998, -81.255441, 12, 117, 0, 493, 0.0
FL, Sumter County, 28.68214, -82.08437, 12, 119, 0, 493, 0.0
FL, Suwannee County, 30.220942, -82.971531, 12, 121, 0, 493, 0.0
FL, Taylor County, 30.080585, -83.612552, 12, 123, 0, 493, 0.0
FL, Union County, 30.045033, -82.389149, 12, 125, 0, 493, 0.0
FL, Volusia County, 29.052386, -81.156198, 12, 127, 0, 493, 0.0
FL, Wakulla County, 30.13428, -84.369293, 12, 129, 0, 493, 0.0
FL, Walton County, 30.539767, -86.176806, 12, 131, 0, 493, 0.0
FL, Washington County, 30.591757, -85.665345, 12, 133, 0, 493, 0.0
GA, Appling County, 31.76143, -82.288886, 13, 1, 0, 493, 0.0
GA, Atkinson County, 31.293286, -82.900629, 13, 3, 0, 493, 0.0
GA, Bacon County, 31.531514, -82.41639, 13, 5, 0, 493, 0.0
GA, Baker County, 31.328362, -84.448461, 13, 7, 0, 493, 0.0
GA, Baldwin County, 33.076077, -83.253499, 13, 9, 0, 493, 0.0
GA, Banks County, 34.372422, -83.500524, 13, 11, 0, 493, 0.0
GA, Barrow County, 33.979397, -83.715263, 13, 13, 0, 493, 0.0
GA, Bartow County, 34.240028, -84.840482, 13, 15, 0, 493, 0.0
GA, Ben Hill County, 31.762654, -83.215757, 13, 17, 0, 493, 0.0
GA, Berrien County, 31.272953, -83.205588, 13, 19, 0, 493, 0.0
GA, Bibb County, 32.804701, -83.714513, 13, 21, 0, 493, 0.0
GA, Bleckley County, 32.424417, -83.345479, 13, 23, 0, 493, 0.0
GA, Brantley County, 31.173643, -82.000717, 13, 25, 0, 493, 0.0
GA, Brooks County, 30.851442, -83.593982, 13, 27, 0, 493, 0.0
GA, Bryan County, 32.089827, -81.517985, 13, 29, 0, 493, 0.0
GA, Bulloch County, 32.39122, -81.747606, 13, 31, 0, 493, 0.0
GA, Burke County, 33.076298, -82.000884, 13, 33, 0, 493, 0.0
GA, Butts County, 33.29216, -83.946413, 13, 35, 0, 493, 0.0
GA, Calhoun County, 31.531014, -84.620518, 13, 37, 0, 493, 0.0
GA, Camden County, 30.922209, -81.636326, 13, 39, 0, 493, 0.0
GA, Candler County, 32.403812, -82.073697, 13, 43, 0, 493, 0.0
GA, Carroll County, 33.566883, -85.074688, 13, 45, 0, 493, 0.0
GA, Catoosa County, 34.904493, -85.135566, 13, 47, 0, 493, 0.0
GA, Charlton County, 30.89259, -82.071682, 13, 49, 0, 493, 0.0
GA, Chatham County, 31.945678, -81.034138, 13, 51, 0, 493, 0.0
GA, Chattahoochee County, 32.323256, -84.789897, 13, 53, 0, 493, 0.0
GA, Chattooga County, 34.473413, -85.345276, 13, 55, 0, 493, 0.0
GA, Cherokee County, 34.23926, -84.492432, 13, 57, 0, 493, 0.0
GA, Clarke County, 33.962831, -83.35278, 13, 59, 0, 493, 0.0
GA, Clay County, 31.594187, -84.997003, 13, 61, 0, 493, 0.0
GA, Clayton County, 33.553948, -84.364998, 13, 63, 0, 493, 0.0
GA, Clinch County, 30.90893, -82.711567, 13, 65, 0, 493, 0.0
GA, Cobb County, 33.943706, -84.580144, 13, 67, 0, 493, 0.0
GA, Coffee County, 31.538035, -82.849189, 13, 69, 0, 493, 0.0
GA, Colquitt County, 31.179142, -83.782373, 13, 71, 0, 493, 0.0
GA, Columbia County, 33.531768, -82.264059, 13, 73, 0, 493, 0.0
GA, Cook County, 31.136884, -83.427702, 13, 75, 0, 493, 0.0
GA, Coweta County, 33.367057, -84.763405, 13, 77, 0, 493, 0.0
GA, Crawford County, 32.714921, -83.961774, 13, 79, 0, 493, 0.0
GA, Crisp County, 31.916655, -83.768087, 13, 81, 0, 493, 0.0
GA, Dade County, 34.869634, -85.512735, 13, 83, 0, 493, 0.0
GA, Dawson County, 34.421379, -84.173642, 13, 85, 0, 493, 0.0
GA, Decatur County, 30.888762, -84.574396, 13, 87, 0, 493, 0.0
GA, DeKalb County, 33.764643, -84.229502, 13, 89, 0, 493, 0.0
GA, Dodge County, 32.144697, -83.151439, 13, 91, 0, 493, 0.0
GA, Dooly County, 32.160084, -83.798739, 13, 93, 0, 493, 0.0
GA, Dougherty County, 31.529534, -84.216242, 13, 95, 0, 493, 0.0
GA, Douglas County, 33.708513, -84.771053, 13, 97, 0, 493, 0.0
GA, Early County, 31.378867, -84.89988, 13, 99, 0, 493, 0.0
GA, Echols County, 30.737456, -82.944329, 13, 101, 0, 493, 0.0
GA, Effingham County, 32.378921, -81.338115, 13, 103, 0, 493, 0.0
GA, Elbert County, 34.125471, -82.844164, 13, 105, 0, 493, 0.0
GA, Emanuel County, 32.589498, -82.301654, 13, 107, 0, 493, 0.0
GA, Evans County, 32.153357, -81.889757, 13, 109, 0, 493, 0.0
GA, Fannin County, 34.893918, -84.275665, 13, 111, 0, 493, 0.0
GA, Fayette County, 33.421085, -84.496555, 13, 113, 0, 493, 0.0
GA, Floyd County, 34.252928, -85.210877, 13, 115, 0, 493, 0.0
GA, Forsyth County, 34.2333, -84.14485, 13, 117, 0, 493, 0.0
GA, Franklin County, 34.360762, -83.229195, 13, 119, 0, 493, 0.0
GA, Fulton County, 33.735108, -84.441535, 13, 121, 0, 493, 0.0
GA, Gilmer County, 34.702316, -84.451179, 13, 123, 0, 493, 0.0
GA, Glascock County, 33.230539, -82.621674, 13, 125, 0, 493, 0.0
GA, Glynn County, 31.169229, -81.439183, 13, 127, 0, 493, 0.0
GA, Gordon County, 34.506228, -84.875773, 13, 129, 0, 493, 0.0
GA, Grady County, 30.874891, -84.232384, 13, 131, 0, 493, 0.0
GA, Greene County, 33.570394, -83.144304, 13, 133, 0, 493, 0.0
GA, Gwinnett County, 33.932609, -84.020033, 13, 135, 0, 493, 0.0
GA, Habersham County, 34.622606, -83.528608, 13, 137, 0, 493, 0.0
GA, Hall County, 34.324645, -83.797738, 13, 139, 0, 493, 0.0
GA, Hancock County, 33.272511, -82.996993, 13, 141, 0, 493, 0.0
GA, Haralson County, 33.791923, -85.211008, 13, 143, 0, 493, 0.0
GA, Harris County, 32.738171, -84.909041, 13, 145, 0, 493, 0.0
GA, Hart County, 34.351685, -82.964239, 13, 147, 0, 493, 0.0
GA, Heard County, 33.31192, -85.14263, 13, 149, 0, 493, 0.0
GA, Henry County, 33.449104, -84.157436, 13, 151, 0, 493, 0.0
GA, Houston County, 32.41817, -83.666215, 13, 153, 0, 493, 0.0
GA, Irwin County, 31.56455, -83.256006, 13, 155, 0, 493, 0.0
GA, Jackson County, 34.144186, -83.566349, 13, 157, 0, 493, 0.0
GA, Jasper County, 33.31741, -83.684954, 13, 159, 0, 493, 0.0
GA, Jeff Davis County, 31.796797, -82.653401, 13, 161, 0, 493, 0.0
GA, Jefferson County, 33.05431, -82.421372, 13, 163, 0, 493, 0.0
GA, Jenkins County, 32.791617, -81.963531, 13, 165, 0, 493, 0.0
GA, Johnson County, 32.699281, -82.656201, 13, 167, 0, 493, 0.0
GA, Jones County, 33.021633, -83.560515, 13, 169, 0, 493, 0.0
GA, Lamar County, 33.084488, -84.139486, 13, 171, 0, 493, 0.0
GA, Lanier County, 31.040746, -83.064824, 13, 173, 0, 493, 0.0
GA, Laurens County, 32.479694, -82.92229, 13, 175, 0, 493, 0.0
GA, Lee County, 31.777984, -84.137885, 13, 177, 0, 493, 0.0
GA, Liberty County, 31.836542, -81.51502, 13, 179, 0, 493, 0.0
GA, Lincoln County, 33.762968, -82.436728, 13, 181, 0, 493, 0.0
GA, Long County, 31.760645, -81.786506, 13, 183, 0, 493, 0.0
GA, Lowndes County, 30.828283, -83.240045, 13, 185, 0, 493, 0.0
GA, Lumpkin County, 34.540788, -84.005986, 13, 187, 0, 493, 0.0
GA, McDuffie County, 33.474229, -82.484011, 13, 189, 0, 493, 0.0
GA, McIntosh County, 31.484167, -81.370091, 13, 191, 0, 493, 0.0
GA, Macon County, 32.352772, -84.056856, 13, 193, 0, 493, 0.0
GA, Madison County, 34.127845, -83.230339, 13, 195, 0, 493, 0.0
GA, Marion County, 32.363835, -84.527199, 13, 197, 0, 493, 0.0
GA, Meriwether County, 33.038044, -84.698256, 13, 199, 0, 493, 0.0
GA, Miller County, 31.160678, -84.730702, 13, 201, 0, 493, 0.0
GA, Mitchell County, 31.216119, -84.173679, 13, 205, 0, 493, 0.0
GA, Monroe County, 33.013179, -83.901838, 13, 207, 0, 493, 0.0
GA, Montgomery County, 32.174542, -82.532467, 13, 209, 0, 493, 0.0
GA, Morgan County, 33.58876, -83.495564, 13, 211, 0, 493, 0.0
GA, Murray County, 34.785138, -84.744677, 13, 213, 0, 493, 0.0
GA, Muscogee County, 32.497798, -84.873925, 13, 215, 0, 493, 0.0
GA, Newton County, 33.555882, -83.850197, 13, 217, 0, 493, 0.0
GA, Oconee County, 33.835119, -83.421647, 13, 219, 0, 493, 0.0
GA, Oglethorpe County, 33.879109, -83.101994, 13, 221, 0, 493, 0.0
GA, Paulding County, 33.910163, -84.864202, 13, 223, 0, 493, 0.0
GA, Peach County, 32.568052, -83.829282, 13, 225, 0, 493, 0.0
GA, Pickens County, 34.465491, -84.465643, 13, 227, 0, 493, 0.0
GA, Pierce County, 31.351209, -82.229937, 13, 229, 0, 493, 0.0
GA, Pike County, 33.089809, -84.391411, 13, 231, 0, 493, 0.0
GA, Polk County, 34.001773, -85.19289, 13, 233, 0, 493, 0.0
GA, Pulaski County, 32.237319, -83.48914, 13, 235, 0, 493, 0.0
GA, Putnam County, 33.320873, -83.376682, 13, 237, 0, 493, 0.0
GA, Quitman County, 31.867767, -85.009271, 13, 239, 0, 493, 0.0
GA, Rabun County, 34.869821, -83.424868, 13, 241, 0, 493, 0.0
GA, Randolph County, 31.770655, -84.754158, 13, 243, 0, 493, 0.0
GA, Richmond County, 33.366278, -82.06963, 13, 245, 0, 493, 0.0
GA, Rockdale County, 33.656879, -84.017355, 13, 247, 0, 493, 0.0
GA, Schley County, 32.247471, -84.325207, 13, 249, 0, 493, 0.0
GA, Screven County, 32.74609, -81.616489, 13, 251, 0, 493, 0.0
GA, Seminole County, 30.957649, -84.858697, 13, 253, 0, 493, 0.0
GA, Spalding County, 33.270901, -84.301088, 13, 255, 0, 493, 0.0
GA, Stephens County, 34.563, -83.310951, 13, 257, 0, 493, 0.0
GA, Stewart County, 32.07707, -84.835163, 13, 259, 0, 493, 0.0
GA, Sumter County, 32.036886, -84.197003, 13, 261, 0, 493, 0.0
GA, Talbot County, 32.70593, -84.532978, 13, 263, 0, 493, 0.0
GA, Taliaferro County, 33.544236, -82.908869, 13, 265, 0, 493, 0.0
GA, Tattnall County, 32.023998, -82.08144, 13, 267, 0, 493, 0.0
GA, Taylor County, 32.560069, -84.255389, 13, 269, 0, 493, 0.0
GA, Telfair County, 31.930934, -82.938937, 13, 271, 0, 493, 0.0
GA, Terrell County, 31.780873, -84.434217, 13, 273, 0, 493, 0.0
GA, Thomas County, 30.868976, -83.906536, 13, 275, 0, 493, 0.0
GA, Tift County, 31.451801, -83.529723, 13, 277, 0, 493, 0.0
GA, Toombs County, 32.123182, -82.328447, 13, 279, 0, 493, 0.0
GA, Towns County, 34.910671, -83.723683, 13, 281, 0, 493, 0.0
GA, Treutlen County, 32.415711, -82.570738, 13, 283, 0, 493, 0.0
GA, Troup County, 33.031088, -85.028403, 13, 285, 0, 493, 0.0
GA, Turner County, 31.700348, -83.624091, 13, 287, 0, 493, 0.0
GA, Twiggs County, 32.671505, -83.424198, 13, 289, 0, 493, 0.0
GA, Union County, 34.840427, -83.990764, 13, 291, 0, 493, 0.0
GA, Upson County, 32.877189, -84.296167, 13, 293, 0, 493, 0.0
GA, Walker County, 34.720745, -85.321113, 13, 295, 0, 493, 0.0
GA, Walton County, 33.771335, -83.730302, 13, 297, 0, 493, 0.0
GA, Ware County, 31.157426, -82.475378, 13, 299, 0, 493, 0.0
GA, Warren County, 33.410274, -82.693165, 13, 301, 0, 493, 0.0
GA, Washington County, 32.983004, -82.790625, 13, 303, 0, 493, 0.0
GA, Wayne County, 31.535636, -81.921943, 13, 305, 0, 493, 0.0
GA, Webster County, 32.033051, -84.541947, 13, 307, 0, 493, 0.0
GA, Wheeler County, 32.133704, -82.738022, 13, 309, 0, 493, 0.0
GA, White County, 34.643239, -83.762694, 13, 311, 0, 493, 0.0
GA, Whitfield County, 34.801764, -84.96721, 13, 313, 0, 493, 0.0
GA, Wilcox County, 31.984727, -83.436533, 13, 315, 0, 493, 0.0
GA, Wilkes County, 33.796696, -82.748068, 13, 317, 0, 493, 0.0
GA, Wilkinson County, 32.800768, -83.174722, 13, 319, 0, 493, 0.0
GA, Worth County, 31.48708, -83.835358, 13, 321, 0, 493, 0.0
HI, Hawaii County, 19.647634, -155.533256, 15, 1, 486, 493, 0.99
HI, Kalawao County, 21.224346, -156.960034, 15, 5, 486, 493, 0.99
ID, Ada County, 43.458474, -116.23593, 16, 1, 0, 493, 0.0
HI, Honolulu County, 21.47132, -157.998173, 15, 3, 486, 493, 0.99
HI, Kauai County, 22.055032, -159.523859, 15, 7, 486, 493, 0.99
HI, Maui County, 20.788413, -156.305445, 15, 9, 486, 493, 0.99
ID, Adams County, 44.903127, -116.413527, 16, 3, 0, 493, 0.0
ID, Bannock County, 42.586881, -112.218033, 16, 5, 0, 493, 0.0
ID, Bear Lake County, 42.25856, -111.325729, 16, 7, 0, 493, 0.0
ID, Benewah County, 47.204574, -116.658836, 16, 9, 0, 493, 0.0
ID, Bingham County, 43.223666, -112.398005, 16, 11, 0, 493, 0.0
ID, Blaine County, 43.48252, -114.131139, 16, 13, 0, 493, 0.0
ID, Boise County, 43.945777, -115.884627, 16, 15, 0, 493, 0.0
ID, Bonner County, 48.246176, -116.600947, 16, 17, 0, 493, 0.0
ID, Bonneville County, 43.363808, -111.379376, 16, 19, 0, 493, 0.0
ID, Boundary County, 48.75069, -116.46288, 16, 21, 0, 493, 0.0
ID, Butte County, 43.69621, -113.10537, 16, 23, 0, 493, 0.0
ID, Camas County, 43.416927, -114.81271, 16, 25, 0, 493, 0.0
ID, Canyon County, 43.656624, -116.681799, 16, 27, 0, 493, 0.0
ID, Caribou County, 42.805195, -111.562275, 16, 29, 0, 493, 0.0
ID, Cassia County, 42.33365, -113.41965, 16, 31, 0, 493, 0.0
ID, Clark County, 44.299534, -112.21347, 16, 33, 0, 493, 0.0
ID, Clearwater County, 46.612571, -115.918224, 16, 35, 0, 493, 0.0
ID, Custer County, 44.274965, -114.214126, 16, 37, 0, 493, 0.0
ID, Elmore County, 43.353034, -115.469154, 16, 39, 0, 493, 0.0
ID, Franklin County, 42.154684, -111.77642, 16, 41, 0, 493, 0.0
ID, Fremont County, 44.228731, -111.397884, 16, 43, 0, 493, 0.0
ID, Gem County, 43.940969, -116.401434, 16, 45, 0, 493, 0.0
ID, Gooding County, 43.002084, -114.782178, 16, 47, 0, 493, 0.0
ID, Idaho County, 45.859471, -115.320459, 16, 49, 0, 493, 0.0
ID, Jefferson County, 43.842201, -112.35463, 16, 51, 0, 493, 0.0
ID, Jerome County, 42.685085, -114.25751, 16, 53, 0, 493, 0.0
ID, Kootenai County, 47.674456, -116.700002, 16, 55, 0, 493, 0.0
ID, Latah County, 46.825241, -116.704944, 16, 57, 0, 493, 0.0
ID, Lemhi County, 45.022674, -113.918189, 16, 59, 0, 493, 0.0
ID, Lewis County, 46.226443, -116.542723, 16, 61, 0, 493, 0.0
ID, Lincoln County, 43.004293, -114.138288, 16, 63, 0, 493, 0.0
ID, Madison County, 43.769358, -111.659424, 16, 65, 0, 493, 0.0
ID, Minidoka County, 42.911631, -113.585523, 16, 67, 0, 493, 0.0
ID, Nez Perce County, 46.385953, -116.862047, 16, 69, 0, 493, 0.0
ID, Oneida County, 42.197809, -112.493088, 16, 71, 0, 493, 0.0
ID, Owyhee County, 42.521384, -116.188957, 16, 73, 0, 493, 0.0
ID, Payette County, 44.033217, -116.814061, 16, 75, 0, 493, 0.0
ID, Power County, 42.626846, -112.762383, 16, 77, 0, 493, 0.0
ID, Shoshone County, 47.25984, -116.015059, 16, 79, 0, 493, 0.0
ID, Teton County, 43.772847, -111.204334, 16, 81, 0, 493, 0.0
ID, Twin Falls County, 42.32867, -114.675059, 16, 83, 0, 493, 0.0
ID, Valley County, 44.758843, -115.702974, 16, 85, 0, 493, 0.0
ID, Washington County, 44.442235, -116.793825, 16, 87, 0, 493, 0.0
IL, Adams County, 39.976623, -91.188491, 17, 1, 406, 493, 0.82
IL, Bond County, 38.88426, -89.435539, 17, 5, 406, 493, 0.82
IL, Alexander County, 37.207777, -89.356628, 17, 3, 406, 493, 0.82
IL, Calhoun County, 39.324437, -90.687692, 17, 13, 406, 493, 0.82
IL, Cass County, 39.965085, -90.253, 17, 17, 406, 493, 0.82
IL, Boone County, 42.322929, -88.823383, 17, 7, 406, 493, 0.82
IL, Christian County, 39.543581, -89.282115, 17, 21, 406, 493, 0.82
IL, Brown County, 39.961324, -90.766773, 17, 9, 406, 493, 0.82
IL, Clay County, 38.75909, -88.490243, 17, 25, 406, 493, 0.82
IL, Bureau County, 41.406775, -89.528676, 17, 11, 406, 493, 0.82
IL, Carroll County, 42.063807, -89.934352, 17, 15, 406, 493, 0.82
IL, Coles County, 39.513491, -88.221857, 17, 29, 406, 493, 0.82
IL, DeKalb County, 41.892223, -88.770332, 17, 37, 406, 493, 0.82
IL, Champaign County, 40.139611, -88.202752, 17, 19, 406, 493, 0.82
IL, Clark County, 39.332093, -87.787759, 17, 23, 406, 493, 0.82
IL, Douglas County, 39.765762, -88.217361, 17, 41, 406, 493, 0.82
IL, Clinton County, 38.618942, -89.42791, 17, 27, 406, 493, 0.82
IL, Edgar County, 39.683553, -87.745563, 17, 45, 406, 493, 0.82
IL, Cook County, 41.916043, -87.68546, 17, 31, 406, 493, 0.82
IL, Effingham County, 39.065282, -88.589858, 17, 49, 406, 493, 0.82
IL, Ford County, 40.508799, -88.241272, 17, 53, 406, 493, 0.82
IL, Crawford County, 39.01374, -87.78569, 17, 33, 406, 493, 0.82
IL, Cumberland County, 39.273082, -88.240236, 17, 35, 406, 493, 0.82
IL, De Witt County, 40.168005, -88.904097, 17, 39, 406, 493, 0.82
IL, Fulton County, 40.48213, -90.230956, 17, 57, 406, 493, 0.82
IL, Greene County, 39.347815, -90.433392, 17, 61, 406, 493, 0.82
IL, DuPage County, 41.859126, -88.085668, 17, 43, 406, 493, 0.82
IL, Hamilton County, 38.081204, -88.539106, 17, 65, 406, 493, 0.82
IL, Hardin County, 37.526897, -88.270225, 17, 69, 406, 493, 0.82
IL, Edwards County, 38.421348, -88.060395, 17, 47, 406, 493, 0.82
IL, Fayette County, 39.019279, -89.024147, 17, 51, 406, 493, 0.82
IL, Henry County, 41.355833, -90.127563, 17, 73, 406, 493, 0.82
IL, Franklin County, 37.993898, -88.924136, 17, 55, 406, 493, 0.82
IL, Jackson County, 37.775814, -89.360635, 17, 77, 406, 493, 0.82
IL, Gallatin County, 37.77399, -88.233834, 17, 59, 406, 493, 0.82
IL, Jefferson County, 38.301254, -88.923998, 17, 81, 406, 493, 0.82
IL, Grundy County, 41.284827, -88.418483, 17, 63, 406, 493, 0.82
IL, Jo Daviess County, 42.35175, -90.212429, 17, 85, 406, 493, 0.82
IL, Hancock County, 40.416503, -91.140307, 17, 67, 406, 493, 0.82
IL, Kane County, 41.93796, -88.431089, 17, 89, 406, 493, 0.82
IL, Henderson County, 40.785304, -90.925127, 17, 71, 406, 493, 0.82
IL, Iroquois County, 40.745963, -87.824309, 17, 75, 406, 493, 0.82
IL, Jasper County, 39.009369, -88.153861, 17, 79, 406, 493, 0.82
IL, Kendall County, 41.590601, -88.428849, 17, 93, 406, 493, 0.82
IL, Jersey County, 39.060531, -90.361071, 17, 83, 406, 493, 0.82
IL, Lake County, 42.322575, -87.631264, 17, 97, 406, 493, 0.82
IL, Lawrence County, 38.709198, -87.743391, 17, 101, 406, 493, 0.82
IL, Johnson County, 37.466295, -88.880886, 17, 87, 406, 493, 0.82
IL, Livingston County, 40.918482, -88.506622, 17, 105, 406, 493, 0.82
IL, McDonough County, 40.45513, -90.677924, 17, 109, 406, 493, 0.82
IL, Kankakee County, 41.14943, -87.861822, 17, 91, 406, 493, 0.82
IL, Knox County, 40.932858, -90.213247, 17, 95, 406, 493, 0.82
IL, McLean County, 40.518948, -88.798771, 17, 113, 406, 493, 0.82
IL, LaSalle County, 41.367891, -88.885945, 17, 99, 406, 493, 0.82
IL, Macoupin County, 39.260447, -89.924396, 17, 117, 406, 493, 0.82
IL, Marion County, 38.650643, -88.918966, 17, 121, 406, 493, 0.82
IL, Lee County, 41.736472, -89.30041, 17, 103, 406, 493, 0.82
IL, Mason County, 40.285608, -89.879609, 17, 125, 406, 493, 0.82
IL, Logan County, 40.120934, -89.364495, 17, 107, 406, 493, 0.82
IL, Menard County, 40.012505, -89.822996, 17, 129, 406, 493, 0.82
IL, Monroe County, 38.267614, -90.193606, 17, 133, 406, 493, 0.82
IL, McHenry County, 42.324418, -88.452486, 17, 111, 406, 493, 0.82
IL, Morgan County, 39.715936, -90.161489, 17, 137, 406, 493, 0.82
IL, Macon County, 39.862196, -88.958442, 17, 115, 406, 493, 0.82
IL, Ogle County, 42.045403, -89.29568, 17, 141, 406, 493, 0.82
IL, Madison County, 38.828119, -89.905151, 17, 119, 406, 493, 0.82
IL, Perry County, 38.083168, -89.367081, 17, 145, 406, 493, 0.82
IL, Marshall County, 41.013248, -89.344821, 17, 123, 406, 493, 0.82
IL, Randolph County, 38.055588, -89.819461, 17, 157, 406, 493, 0.82
IL, Rock Island County, 41.426196, -90.536222, 17, 161, 406, 493, 0.82
IL, Massac County, 37.238535, -88.722742, 17, 127, 406, 493, 0.82
IL, Mercer County, 41.198533, -90.741393, 17, 131, 406, 493, 0.82
IL, Scott County, 39.637597, -90.477989, 17, 171, 406, 493, 0.82
IL, Montgomery County, 39.18829, -89.478897, 17, 135, 406, 493, 0.82
IL, Stark County, 41.090293, -89.772034, 17, 175, 406, 493, 0.82
IL, Tazewell County, 40.516041, -89.486731, 17, 179, 406, 493, 0.82
IL, Moultrie County, 39.661504, -88.616039, 17, 139, 406, 493, 0.82
IL, Vermilion County, 40.184465, -87.732838, 17, 183, 406, 493, 0.82
IL, Peoria County, 40.778787, -89.765129, 17, 143, 406, 493, 0.82
IL, Warren County, 40.848705, -90.615023, 17, 187, 406, 493, 0.82
IL, Piatt County, 39.985452, -88.602517, 17, 147, 406, 493, 0.82
IL, Pike County, 39.574604, -90.886294, 17, 149, 406, 493, 0.82
IL, Wayne County, 38.429386, -88.425602, 17, 191, 406, 493, 0.82
IL, Pope County, 37.435034, -88.588594, 17, 151, 406, 493, 0.82
IL, Pulaski County, 37.23016, -89.140938, 17, 153, 406, 493, 0.82
IL, Putnam County, 41.212915, -89.267741, 17, 155, 406, 493, 0.82
IL, Williamson County, 37.729631, -88.929914, 17, 199, 406, 493, 0.82
IL, Richland County, 38.709471, -88.069536, 17, 159, 406, 493, 0.82
IL, Woodford County, 40.761325, -89.173312, 17, 203, 406, 493, 0.82
IL, St. Clair County, 38.482796, -89.928414, 17, 163, 406, 493, 0.82
IL, Saline County, 37.75301, -88.540809, 17, 165, 406, 493, 0.82
IL, Sangamon County, 39.73185, -89.69779, 17, 167, 406, 493, 0.82
IL, Schuyler County, 40.161128, -90.585448, 17, 169, 406, 493, 0.82
IN, Adams County, 40.745243, -84.93666, 18, 1, 253, 493, 0.51
IL, Shelby County, 39.396443, -88.845302, 17, 173, 406, 493, 0.82
IL, Stephenson County, 42.352283, -89.662361, 17, 177, 406, 493, 0.82
IL, Union County, 37.46686, -89.255079, 17, 181, 406, 493, 0.82
IL, Wabash County, 38.446905, -87.846888, 17, 185, 406, 493, 0.82
IL, Washington County, 38.351568, -89.410449, 17, 189, 406, 493, 0.82
IL, White County, 38.08234, -88.202749, 17, 193, 406, 493, 0.82
